Restaurant ID,Restaurant Name,City,Address,Locality,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes,Country Name,url,featured_image,share_url
310215,The Cake Gallery,New Delhi,"12, Jain Colony, Veer Nagar, Near Rana Pratap Bagh, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,77.1674237,28.6849542,Bakery,500,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,12,India,https://www.zomato.com/ncr/the-cake-gallery-ashok-vihar-phase-3-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/310215/22f2c8ad83a856600a909ca8f134dfc3_featured_v2.jpg,
306841,Bablu Chic Inn,New Delhi,"Shop 9, Pocket B, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,77.1780492,28.6924851,"Mughlai, North Indian",750,Indian Rupees(Rs.),No,No,No,No,2,3.6,Yellow,Good,34,India,https://www.zomato.com/ncr/bablu-chic-inn-ashok-vihar-phase-3-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/306841/260266c6e1c4d683fc965bc92e2587c9_featured_v2.jpg,
18412952,Masala Basket,New Delhi,"Shop 15, DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,77.1778832,28.6921495,"North Indian, South Indian, Street Food",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.6,Yellow,Good,46,India,https://www.zomato.com/ncr/masala-basket-ashok-vihar-phase-3-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
18432191,Udta Punjab,New Delhi,"Shop 12, DDA Market, B Block, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,77.1780375,28.6924751,"North Indian, Mughlai",600,Indian Rupees(Rs.),No,No,No,No,2,3.5,Yellow,Good,31,India,https://www.zomato.com/ncr/udta-punjab-ashok-vihar-phase-3-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/18432191/1c4adfbf3b6ad693fe1faf5fc3edebf7_featured_v2.jpg,
18375420,Munch Nation,New Delhi,"Shop 29, Ground Floor, Durga Place DDA Market, Ashok Vihar Phase 3, New Delhi",Ashok Vihar Phase 3,77.17785772,28.69218909,"Fast Food, Italian, Chinese",350,Indian Rupees(Rs.),No,Yes,No,No,1,4,Green,Very Good,96,India,https://www.zomato.com/ncr/munch-nation-ashok-vihar-phase-3-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/18375420/766dde3f6ed37023524d3ad4c1133064_featured_v2.jpg,
6286,Bengali Pastry Shop & Snack Bar,New Delhi,"34-37, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2319679,28.6295216,"North Indian, South Indian, Chinese",550,Indian Rupees(Rs.),No,No,No,No,2,3.2,Orange,Average,70,India,https://www.zomato.com/ncr/bengali-pastry-shop-snack-bar-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/6286/eb5e22b26089476f3c535ebdad7f2c5f_featured_v2.jpg,
1914,Bhimsain's Bengali Sweet House,New Delhi,"27-29, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.231938,28.6297833,"North Indian, South Indian, Chinese, Street Food, Mithai",400,Indian Rupees(Rs.),No,Yes,No,No,1,3.4,Orange,Average,560,India,https://www.zomato.com/ncr/bhimsains-bengali-sweet-house-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/1914/a35d50aee46cdad179f17d9d5f241d2a_featured_v2.jpg,
18163907,Cafe Coffee Day,New Delhi,"Shop D, Ground Floor, DCM Building, Barakhamba Road, New Delhi",Barakhamba Road,77.22546157,28.62981784,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,4,India,https://www.zomato.com/ncr/cafe-coffee-day-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/593/3161d552670ea4f70351d21d04624a5f_featured_v2.jpg,
18344490,Colonel's Kababz,New Delhi,"Shop 44-45, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2322198,28.6291908,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.4,Orange,Average,38,India,https://www.zomato.com/ncr/colonels-kababz-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/0/60/1cc2c97f1762dbc6d7ea0e3ab8c401c2_featured_v2.jpg,
18412878,Faasos,New Delhi,"Shop 30, Gandhi Market, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,77.22947,28.637044,"North Indian, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,2.8,Orange,Average,11,India,https://www.zomato.com/ncr/faasos-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/2/18349892/5379eb848d220fc83b7e0098313d474b_featured_v2.jpg,
18294263,Karachi Bakery,New Delhi,"Shop 21, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2321395,28.6296552,"Bakery, Mithai",200,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,4,India,https://www.zomato.com/ncr/karachi-bakery-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18294263/4a3810178fda62624489b93576a730d2_featured_v2.jpg,
588,Nathu's Sweets,New Delhi,"23-25, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2321162,28.6297135,"North Indian, South Indian, Street Food, Mithai",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.3,Orange,Average,421,India,https://www.zomato.com/ncr/nathus-sweets-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/588/de20bbbbee61564fa8614d8efc3be171_featured_v2.jpg,
7150,Sachdeva Confectioners,New Delhi,"1, Gandhi Market, Mirdard Road, Minto Road, Barakhamba Road, New Delhi",Barakhamba Road,77.23034,28.636706,"North Indian, Chinese",550,Indian Rupees(Rs.),No,Yes,No,No,2,3.1,Orange,Average,68,India,https://www.zomato.com/ncr/sachdeva-confectioners-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/7150/e36fb2794aec7c64392a34298cba8c18_featured_v2.jpg,
18264634,Bengali Sweet House,New Delhi,"30-33, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2319464,28.6296407,"North Indian, Street Food, Chinese, South Indian, Mithai",400,Indian Rupees(Rs.),No,No,No,No,1,3.6,Yellow,Good,85,India,https://www.zomato.com/ncr/bengali-sweet-house-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,,
301534,Bijoli Grill,New Delhi,"3, Hailey Road, Banga Bhawan, Barakhamba Road, New Delhi",Barakhamba Road,77.22564027,28.62586289,"Bengali, North Indian, Chinese",800,Indian Rupees(Rs.),Yes,No,No,No,2,3.7,Yellow,Good,343,India,https://www.zomato.com/ncr/bijoli-grill-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/301534/da3ccba3c4113ecea53d2f46039ef62a_featured_v2.jpg,http://www.zoma.to/r/301534
8340,Nathu's Pastry Shop,New Delhi,"12 & 13, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2320661,28.6291468,"Bakery, Desserts, Fast Food",300,Indian Rupees(Rs.),No,No,No,No,1,3.8,Yellow,Good,120,India,https://www.zomato.com/ncr/nathus-pastry-shop-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/0/8340/e66029b652bc4459d6c8b2a1e1a71609_featured_v2.jpg,
18400739,Balaji Dhaba,New Delhi,"Shop 23, NDMC Market, Babar Road, Near Bengal Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2297102,28.6302526,North Indian,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,3,India,https://www.zomato.com/ncr/balaji-dhaba-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/18400739/cb519f4445b8f83a01bc69068645ebf2_featured_v2.jpg,
304954,Bhagat Ji,New Delhi,Barakhamba Metro Station,Barakhamba Road,77.22556986,28.62948089,Fast Food,100,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,India,https://www.zomato.com/ncr/bhagat-ji-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/304954/783f00109fa008cfa3f410b88dcad1c7_featured_v2.jpg,
18400737,Hangout Kathi Rolls,New Delhi,"Shop 39/40, NDMC Market, Babar Road, Barakhamba Road, New Delhi",Barakhamba Road,77.229817,28.6305852,Fast Food,200,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,2,India,https://www.zomato.com/ncr/hangout-kathi-rolls-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/18400737/d82e66124f1dc5a4f7562b176302ef2d_featured_v2.jpg,
18382583,Makers & Bakers,New Delhi,"Shop 40, Shankar Market, Barakhamba Road, New Delhi",Barakhamba Road,77.2243937,28.6337562,"Bakery, Desserts",350,Indian Rupees(Rs.),No,No,No,No,1,0,White,Not rated,0,India,https://www.zomato.com/ncr/makers-bakers-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/3/18382583/eb52246d8cbcd0600e00df1d449e34fb_featured_v2.jpg,
18249122,Habibi Express,New Delhi,"47-48, Bengali Market, Barakhamba Road, New Delhi",Barakhamba Road,77.232182,28.6291992,"Lebanese, Arabian, Moroccan",750,Indian Rupees(Rs.),No,Yes,No,No,2,2.3,Red,Poor,55,India,https://www.zomato.com/ncr/habibi-express-barakhamba-road-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/18249122/bbf340a5f743c22850b3282a2262ed38_featured_v2.jpg,
7354,Cafe Coffee Day,New Delhi,"14-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16410805,28.55860308,Cafe,450,Indian Rupees(Rs.),No,No,No,No,1,3.2,Orange,Average,49,India,https://www.zomato.com/ncr/cafe-coffee-day-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/593/3161d552670ea4f70351d21d04624a5f_featured_v2.jpg,
9267,China Town,New Delhi,"Basant Lok Market, Opposite Modern Bazar, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16399444,28.55882222,"Chinese, Fast Food",400,Indian Rupees(Rs.),No,No,No,No,1,2.9,Orange,Average,7,India,https://www.zomato.com/ncr/china-town-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/9267/b9c728a3a25ffa073626173642038e5f_featured_v2.jpg,
7352,Domino's Pizza,New Delhi,"6, Basant Lok Market, Priya Cinema Complex, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16454592,28.55759742,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,3.3,Orange,Average,90,India,https://www.zomato.com/ncr/dominos-pizza-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/143/dde3fc9c17042d704203be9ede5a8685_featured_v2.jpg,
304211,High Street Kitchen & Bar,New Delhi,"32, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16416739,28.55803178,North Indian,1200,Indian Rupees(Rs.),Yes,No,No,No,3,2.9,Orange,Average,11,India,https://www.zomato.com/ncr/high-street-kitchen-bar-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/304211/d83f6b8f151922d47a2e38166b9aa2d8_featured_v2.jpg,
262,Pizza Hut,New Delhi,"41, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16408022,28.55750937,"Italian, Pizza, Fast Food",1000,Indian Rupees(Rs.),No,Yes,No,No,3,3.1,Orange,Average,161,India,https://www.zomato.com/ncr/pizza-hut-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/262/79c6543b7617dc3ade7cb1940af0b467_featured_v2.jpg,
4621,Sugar & Spice - Le Marche,New Delhi,"58, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16383245,28.55735771,"Bakery, Fast Food",800,Indian Rupees(Rs.),No,No,No,No,2,3,Orange,Average,67,India,https://www.zomato.com/ncr/sugar-spice-le-marche-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/4621/aa7a8ceff5c8f8b49874dc60666f270b_featured_v2.jpg,
2134,The Kathis,New Delhi,"3, PVR Priya, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16335401,28.55749052,"Fast Food, North Indian",300,Indian Rupees(Rs.),No,Yes,No,No,1,2.8,Orange,Average,23,India,https://www.zomato.com/ncr/the-kathis-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/731/cf241ac49f6b7973fe11321947339116_featured_v2.jpg,
303472,The Kylin Experience,New Delhi,"24, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16345278,28.55915278,"Japanese, Chinese, Malaysian, Thai, Vietnamese",1700,Indian Rupees(Rs.),No,Yes,No,No,3,3.3,Orange,Average,60,India,https://www.zomato.com/ncr/the-kylin-experience-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/303472/99ca5728052dcdd8b70812f606aa2a6e_featured_v2.jpg,
758,Arabian Nites,New Delhi,"59, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16421165,28.55731442,Lebanese,450,Indian Rupees(Rs.),No,Yes,No,No,1,3.5,Yellow,Good,239,India,https://www.zomato.com/ncr/arabian-nites-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/758/ceeadf98734fe4b60f80a344cfa8d5ba_featured_v2.jpg,
7217,Asia Kitchen,New Delhi,"15-A, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16395449,28.55894144,"Chinese, Thai, North Indian",1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.7,Yellow,Good,137,India,https://www.zomato.com/ncr/asia-kitchen-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/7/1467/1d48148c937d1805622f6b4713413820_featured_v2.jpg,
307054,Dunkin' Donuts,New Delhi,"Priya Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16427334,28.55739275,"Burger, Desserts, Fast Food",600,Indian Rupees(Rs.),No,Yes,No,No,2,3.7,Yellow,Good,212,India,https://www.zomato.com/ncr/dunkin-donuts-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/7833/c22be9f63ad7b9c5f0e4ea1d8338576d_featured_v2.jpg,
771,Krips Restaurant,New Delhi,"59, Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16388777,28.55720016,"North Indian, Chinese",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,193,India,https://www.zomato.com/ncr/krips-restaurant-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/1/771/2dab4468f720b0f3492119eb3f8d82a0_featured_v2.jpg,
171,McDonald's,New Delhi,"Community Centre, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16365643,28.5574864,"Fast Food, Burger",500,Indian Rupees(Rs.),No,Yes,No,No,2,3.5,Yellow,Good,202,India,https://www.zomato.com/ncr/mcdonalds-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/1/171/fb29dfca5a0759bd39d98ddb6c792208_featured_v2.jpg,
304675,Yo! China,New Delhi,"46, 1st Floor, Priya Cinema Complex, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16364905,28.55722872,Chinese,1300,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.5,Yellow,Good,332,India,https://www.zomato.com/ncr/yo-china-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/304675/38367e17c7e7750f6aa9bf4c4b7654fc_featured_v2.jpg,
3269,RPM,New Delhi,"40, Basant Lok Market, Vasant Vihar, New Delhi","Basant Lok Market, Vasant Vihar",77.16416772,28.55756561,Finger Food,1800,Indian Rupees(Rs.),Yes,No,No,No,3,2.4,Red,Poor,92,India,https://www.zomato.com/ncr/rpm-vasant-vihar-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/3269/028cea4315c9ac1e1ad14a431d6f3a72_featured_v2.jpg,
3935,By The Way - Bellagio,New Delhi,"13 & 14, Ground Floor and Mezzanine Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2",77.1799244,28.6963277,"Italian, Continental",1000,Indian Rupees(Rs.),Yes,Yes,No,No,3,2.9,Orange,Average,120,India,https://www.zomato.com/ncr/by-the-way-bellagio-ashok-vihar-phase-2-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/5/3935/96c6dfc440904c21aff029737a50772d_featured_v2.JPG,
4166,Red - Bellagio,New Delhi,"13-14, 2nd Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2",77.1800463,28.6962508,Chinese,1500,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.4,Orange,Average,137,India,https://www.zomato.com/ncr/red-bellagio-ashok-vihar-phase-2-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/4166/e7c9a19d9076350d001e52d0807eb73e_featured_v2.jpg,
3936,Soul Curry - Bellagio,New Delhi,"13 & 14, 1st Floor, Community Center, Ashok Vihar Phase 2, New Delhi","Bellagio, Ashok Vihar Phase 2",77.1799244,28.6963277,"North Indian, Mughlai",1100,Indian Rupees(Rs.),Yes,Yes,No,No,3,3.6,Yellow,Good,158,India,https://www.zomato.com/ncr/soul-curry-bellagio-ashok-vihar-phase-2-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/3936/e66f7f474e1f67d1212ce521765f58a9_featured_v2.jpg,
5227,Alpha 63,New Delhi,"Best Western Taurus, IGI Airport Road, NH 8, Mahipalpur, New Delhi","Best Western Taurus Hotel, Mahipalpur",77.1271685,28.5488265,"North Indian, Chinese, Continental",1500,Indian Rupees(Rs.),Yes,No,No,No,3,2.7,Orange,Average,9,India,https://www.zomato.com/ncr/alpha-63-mahipalpur-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/5227/3628e05dbd26623a83b771c0f3ae616a_featured_v2.jpg,
1862,Bite-N-Sip,New Delhi,"6, UG-58 & 59, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1884602,28.5677783,"North Indian, Street Food",300,Indian Rupees(Rs.),No,Yes,No,No,1,2.6,Orange,Average,38,India,https://www.zomato.com/ncr/bite-n-sip-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/2/1862/08dcde4eb20e6a90746e5d8ccc9d1acb_featured_v2.jpg,
819,Lotus Garden,New Delhi,"SF-9, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1870054,28.5692067,"Chinese, Japanese, Thai",2000,Indian Rupees(Rs.),Yes,No,No,No,4,3.2,Orange,Average,59,India,https://www.zomato.com/ncr/lotus-garden-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/9/819/3853b842e567bace2b319417534c4021_featured_v2.jpg,
2236,Meethas Sweets,New Delhi,"6, UG62, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1882805,28.5682092,"Mithai, North Indian",200,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,4,India,https://www.zomato.com/ncr/meethas-sweets-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/6/2236/d649f658b0c5af69bbe662281414009c_featured_v2.jpg,
4150,Nirula's,New Delhi,"Saran Motors, HP Petrol Pump, Near Muhammadpur, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.18884371,28.56747782,"Fast Food, North Indian, Desserts, Ice Cream",1100,Indian Rupees(Rs.),No,Yes,No,No,3,2.5,Orange,Average,98,India,https://www.zomato.com/ncr/nirulas-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/245/f50e9d31a08a1a76442426b84f2553b9_featured_v2.jpg,
6394,Punjabi Tadka,New Delhi,"6, UG-64, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1883704,28.5680386,North Indian,250,Indian Rupees(Rs.),No,No,No,No,1,2.8,Orange,Average,11,India,https://www.zomato.com/ncr/punjabi-tadka-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/4/6394/00480d466f59dda4b8ad2be17737b788_featured_v2.jpg,
1867,Snack Bar,New Delhi,"9, UG-65 & 66, Somdutt Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1872056,28.5682072,"North Indian, Mughlai",250,Indian Rupees(Rs.),No,No,No,No,1,3,Orange,Average,11,India,https://www.zomato.com/ncr/snack-bar-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/7/1867/f51b22bbafe8c65a01bd8c5bbf6cf45a_featured_v2.jpg,
2608,South Indian Food,New Delhi,"6, UG-9, Ansal Chamber II, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.1884696,28.567558,South Indian,150,Indian Rupees(Rs.),No,No,No,No,1,3.1,Orange,Average,14,India,https://www.zomato.com/ncr/south-indian-food-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/8/2608/12323d247699e09f7e63e65655231160_featured_v2.jpg,
8388,Domino's Pizza,New Delhi,"30, 31, & 32, Upper Ground Floor, Ansal Chambers-1, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.18894932,28.56902165,"Pizza, Fast Food",700,Indian Rupees(Rs.),No,No,No,No,2,2.4,Red,Poor,71,India,https://www.zomato.com/ncr/dominos-pizza-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/3/143/dde3fc9c17042d704203be9ede5a8685_featured_v2.jpg,
3465,Southy,New Delhi,"UG-60, Ansal Chamber 2, Bhikaji Cama Place, New Delhi",Bhikaji Cama Place,77.18844105,28.56823664,South Indian,400,Indian Rupees(Rs.),No,Yes,No,No,1,2.4,Red,Poor,33,India,https://www.zomato.com/ncr/southy-bhikaji-cama-place-new-delhi?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,https://b.zmtcdn.com/data/pictures/chains/5/3465/bd9fc99ba1141e1b8d70156a0ef0423c_featured_v2.jpg,
